variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
regionРеспублика Кабардино-Балкария: Залукокоаже...28,0.05205524425139018,0.3633677457534212,-0.6781595795861585,0.7822700680889388,0.8866741354549212,-0.2556793211583277,0.18883388998366105,-0.6351552304002801,0.1237965880836247,0.18195143331159924,-0.23112685990305087,0.1878943181506907,-0.608714628855962,0.14646090904986014,0.22453668839494503,-0.2893314581577788,0.2655286204525809,-0.822931198568374,0.24426828225281644,0.28120023616629164,-0.3271703689468915,0.23388916010484978,-0.7971882333265536,0.1428474954327707,0.16816301627248534,Tertiary
"regionАлтайский край, Бийск и Бийский район...29",0.007048428985436568,0.32699837918427743,-0.6500794164046848,0.6641762743755579,0.982890518820211,-0.12185135712927836,0.3863591668236578,-0.8982691714159858,0.6545664571574292,0.7538097050421109,-0.19968947631466896,0.357711398128228,-0.9185374440320346,0.5191584914026968,0.579221239324222,-0.10014819430826924,0.2619495029022156,-0.6265554287188756,0.42625904010233706,0.7038782529210155,-0.1305257157085503,0.2786907787192675,-0.6905758034390548,0.42952437202195415,0.6416088447595567,Tertiary
"regionКоми Республика, Усинск и Усинский район (1994...30",0.7011048169989037,0.2842095334775892,0.12996437636628677,1.2722452576315206,0.017174142456520446,0.5405024215776083,0.2197726986625673,0.09885264854824671,0.9821521946069699,0.0174953354465027,0.6312362893615386,0.1966617878704153,0.23602963036758856,1.0264429483554887,0.002345527730807017,0.5290231045862578,0.2036063446714156,0.11986083621218002,0.9381853729603356,0.01234142883606985,0.6376337490755168,0.2009374836266263,0.23383475776838658,1.041432740382647,0.0026032657567547747,Tertiary
regionВладивосток...31,0.5394540946038815,0.6707678407921319,-0.808504348114635,1.887412537322398,0.42514679348402074,0.3273095212824911,0.6440027387595949,-0.9668624351722017,1.6214814777371838,0.6135639119466493,0.2722664560732072,0.6379546653237151,-1.0097514417724023,1.554284353918817,0.6714087414927453,0.2945838197605022,0.6440183593079163,-0.9996195273612876,1.588787166882292,0.649394333700718,0.2279548288349398,0.6304640690485018,-1.0390101522246686,1.4949198098945482,0.7192303189925917,Tertiary
"regionАмурская область, Тамбовский район...32",7.175662162243062e-4,0.30476595381490845,-0.6117325476902893,0.6131676801227379,0.9981309558862806,-0.1909074882970443,0.2831914352103975,-0.7600019838629486,0.37818700726886,0.5033974781304722,-0.03836055358353052,0.25650558303560117,-0.5538278214372726,0.47710671427021156,0.881733073703405,-0.004897096686302879,0.22672765468895417,-0.46052337712161434,0.45072918374900856,0.9828555264301185,-0.10100078588096777,0.20787744449579904,-0.5187461506974335,0.3167445789354979,0.6292272061271964,Tertiary
"regionСаратовская область, Вольск и Вольский райо...33",-0.5821848998161342,0.5050266348507847,-1.5970739193029817,0.4327041196707134,0.254593265871098,-0.46038083861286905,0.5043004735253431,-1.4738105822819483,0.5530489050562103,0.36576001581458284,-0.1714046655654897,0.3723897136620139,-0.9197498127023209,0.5769404815713415,0.6473492173394007,-0.21794296498219556,0.32311360953615875,-0.8672640734855064,0.43137814352111525,0.5031580099277613,-0.1234934675740064,0.260662943805657,-0.6473152646830652,0.4003283295350525,0.6377703599229563,Tertiary
"regionКоми Республика, Сыктывкар...34",0.6358395223369173,0.6570973498438581,-0.6846470402925489,1.9563260849663835,0.3379717898971476,0.41830260542075715,0.6654142251159093,-0.9188973438057156,1.7555025546472298,0.5325076881549308,0.27220400157614855,0.6492723672294913,-1.0325576697605192,1.5769656729128165,0.6768696098026104,0.27767283471404625,0.6537983543705074,-1.036184148304773,1.5915298177328654,0.6729093163576954,0.40749692439472845,0.6541844067216448,-0.9071358598691719,1.7221297086586287,0.536233273959506,Tertiary
regionЧелябинск...35,-0.12781236041635885,0.7353202500866792,-1.6054937263502291,1.3498690055175115,0.8627241206861438,-0.1422074561591106,0.5921036063882976,-1.3320842013719518,1.0476692890537305,0.8111979071419002,-0.11698971933720799,0.5935111271929683,-1.3096949835048597,1.0757155448304436,0.8445532095217989,-0.0073643768634143805,0.6199155954094018,-1.2531314065083767,1.238402652781548,0.9905698750678953,-0.1594119140521369,0.596617361639045,-1.358359390043342,1.0395355619390683,0.7904420462024182,Tertiary
"regionЧелябинская область, Красноармейский район...36",-2.0367032745948546,1.2513187534685892,-4.55132245532076,0.47791590613105006,0.11001416119325526,-0.012673184346615803,1.3944312421107896,-2.814887678371826,2.7895413096785946,0.9927854877689796,0.09428962810474842,0.6990111429026462,-1.3104258551498176,1.4990051113593146,0.8932514059971315,-0.1031883308444152,0.270182223843835,-0.6461398373934952,0.4397631757046649,0.7041711480281163,-0.2603165114532322,0.31702319427704123,-0.8973984722679863,0.3767654493615219,0.41555079506676573,Tertiary
regionНижний Новгород...37,0.18795483773716673,0.6038496978327417,-1.025526561975485,1.4014362374498184,0.7569226530960234,0.1660822700848939,0.6314966786956823,-1.102957817751309,1.4351223579210968,0.7936549600091091,0.024787672781857367,0.6281198182492547,-1.2374663599219635,1.2870417054856784,0.9686813759816517,0.10737288262038801,0.627625260873723,-1.1538872998282248,1.3686330650690006,0.8648669403866226,0.07623060380220173,0.6148889456220762,-1.15943499490443,1.3118962025088337,0.9018425665463246,Tertiary
"regionПензенская область, Земетчинский район...38",-0.07028988701002067,0.3213171395170986,-0.7160008538487831,0.5754210798287417,0.8277491320328381,0.01329376945075383,0.20320293085128885,-0.39505780850008143,0.4216453474015891,0.9481048718529196,-0.04669806242834996,0.1832808397823637,-0.41501469949523967,0.32161857463853977,0.7999518994602217,-0.219209077424404,0.23120349844750893,-0.6838299026421666,0.24541174779335856,0.34772019010443167,-0.33260316441953375,0.2241307243848133,-0.7830107180230932,0.11780438918402569,0.1442215784959911,Tertiary
"regionКраснодарский край, Кущевский район...39",0.00537696876099787,0.28520836656938087,-0.5677707021189088,0.5785246396409046,0.9850351134766137,-0.0881186544159567,0.20668926867053447,-0.5034762905166151,0.3272389816847018,0.671731670154482,-0.08947894367550165,0.19397990224685252,-0.479296151731527,0.30033826438052375,0.646639270888457,-0.0021143325801558166,0.17927973093812985,-0.36239044039261437,0.35816177523230275,0.9906382667026863,-0.0034064024572957787,0.16192219695902063,-0.32880123980770715,0.32198843489311557,0.9833013520042141,Tertiary
