variable,X0.1.Value,X0.1.Std..Error,X0.1.lower.bound,X0.1.upper.bound,X0.1.Pr...t..,X0.25.Value,X0.25.Std..Error,X0.25.lower.bound,X0.25.upper.bound,X0.25.Pr...t..,X0.5.Value,X0.5.Std..Error,X0.5.lower.bound,X0.5.upper.bound,X0.5.Pr...t..,X0.75.Value,X0.75.Std..Error,X0.75.lower.bound,X0.75.upper.bound,X0.75.Pr...t..,X0.9.Value,X0.9.Std..Error,X0.9.lower.bound,X0.9.upper.bound,X0.9.Pr...t..,model
C...48,0.09211569305019696,0.05950661495229108,-0.02746732680331175,0.21169871290370568,0.12805959639262954,0.07237495743862365,0.032053552248420616,0.007960932578169322,0.136788982299078,0.028438249394685033,0.024967816342124367,0.026446938443979582,-0.028179296252778305,0.07811492893702704,0.34976476774707566,0.011124410432287384,0.02125349564971731,-0.031586088127818546,0.05383490899239331,0.6030443315988425,-0.0075286267863479365,0.033768654191684316,-0.07538927804113725,0.060332024468441374,0.8245033958629511,Tertiary
E...49,0.05532122135485251,0.04912677149062775,-0.04340272211281973,0.15404516482252475,0.2656120812448054,0.006075107662112281,0.03189974021399375,-0.05802982034278535,0.07018003566700991,0.8497482117987335,0.014388739369078061,0.028828834441844947,-0.043544972440552096,0.07232245117870821,0.6199359169248577,0.021744445200908135,0.026755240724411343,-0.03202222402230068,0.07551111442411695,0.420311445950291,0.015017613173268655,0.03387926353877048,-0.05306531588642003,0.08310054223295735,0.6595224925075795,Tertiary
A...50,0.022834842584636854,0.056985540553915214,-0.09168188858693521,0.13735157375620893,0.6903734270820405,0.015676909572636295,0.026905042412897404,-0.038390797414234255,0.06974461655950684,0.562783682452316,-0.007514438693964509,0.024355444565595352,-0.05645853698225884,0.04142965959432982,0.7589853363632195,0.009982051443485957,0.02367717461611082,-0.03759901235023536,0.05756311523720727,0.6751683879539394,-0.010041532056256321,0.03502835344296123,-0.08043364373264196,0.06035057962012931,0.77557469528923,Tertiary
ES...51,-0.008944508190766214,0.05377414245750603,-0.11700769327123041,0.09911867688969798,0.8685779931554833,-0.019942234334669455,0.03318410376976008,-0.08662818753670637,0.04674371886736745,0.5506382953166429,-0.034893010728900165,0.024688626569166712,-0.0845066633210286,0.01472064186322828,0.16388213400379834,-0.028744967129681574,0.021294780699952005,-0.07153843110440278,0.014048496845039636,0.1832641182311796,-0.025453035982129012,0.028372099488457165,-0.0824689045394997,0.03156283257524167,0.37404428400673306,Tertiary
(Intercept)...52,4.2168805705336805,0.16876512343837186,3.877734357580869,4.556026783486492,1.5435405179524432e-29,4.4680143414261995,0.14374424734167682,4.179149461488585,4.756879221363814,6.526309101849357e-34,4.6155339244145255,0.1327846515825789,4.348693176723341,4.88237467210571,3.4442287555408763e-36,4.729471449139875,0.131718644501899,4.464772922880629,4.994169975399121,7.45069049711982e-37,4.957154991728526,0.14362223951355782,4.6685352957010355,5.2457746877560165,4.80194727262222e-36,Secondary Vocational
exp_imp...53,0.08277708949793389,0.030876268324842915,0.02072890525737165,0.14482527373849613,0.009974639349596122,0.07917835314965979,0.02369730913368484,0.03155682752801018,0.1267998787713094,0.0016023960245498126,0.08106825258370097,0.02125962748928745,0.03834543163063684,0.1237910735367651,3.8433870904467363e-4,0.08739710218318708,0.021776527949421236,0.04363553086537739,0.13115867350099678,2.0459298169430844e-4,0.04857363098004616,0.03182929062034936,-0.015389723265997884,0.11253698522609021,0.13342260747743168,Secondary Vocational
I(exp_imp^2)...54,-0.005906863790571756,0.002905530141448471,-0.01174574521355922,-6.798236758429142e-5,0.0474914799674159,-0.005721366317653177,0.0022377490933430154,-0.010218291482543707,-0.0012244411527626451,0.013714188760865038,-0.005459454375225395,0.0020129665902633392,-0.009504662188187081,-0.001414246562263708,0.009194997674387024,-0.005041011445787687,0.0018008122548714184,-0.008659879159896158,-0.0014221437316792153,0.007305330035730753,-0.0017499140239653557,0.002586985293104299,-0.006948655607805283,0.003448827559874572,0.5019484292597673,Secondary Vocational
areaUrban-Type Settlement...55,0.038276629233017834,0.11893835810026236,-0.20073894995007932,0.277292208416115,0.7489586976351359,-0.017541584220208344,0.10605606418658194,-0.2306692245569526,0.1955860561165359,0.8693103307764641,0.03018265513762108,0.09166527025849606,-0.154025602078612,0.21439091235385416,0.7433547001995583,0.06182719931672036,0.09144703169190001,-0.12194249108029469,0.2455968897137354,0.5021569476166783,0.10455179751825444,0.09375297541831076,-0.0838518602895692,0.2929554553260781,0.27021131219673566,Secondary Vocational
areaCity...56,0.050692239907317034,0.09904896912421933,-0.14835411570789278,0.24973859552252684,0.6110971286226996,0.0618694983828275,0.08857314790338706,-0.11612490631840479,0.2398639030840598,0.4881585033314424,0.1203120208088425,0.08956091847988296,-0.0596673831828808,0.3002914248005658,0.18534609556614046,0.16726783646542387,0.08222528013290996,0.0020299496443131892,0.33250572328653455,0.04735639613480548,0.21707966553282604,0.09058470470333801,0.03504288609833339,0.3991164449673187,0.020416882502865843,Secondary Vocational
areaRegional Center...57,0.15872207094503837,0.3920147833641958,-0.6290611302922329,0.9465052721823097,0.6873220608524799,0.1850425429638212,0.41737224773502846,-0.6536983907494625,1.0237834766771048,0.6594630583134293,0.21531666528387686,0.4113105220435495,-0.6112427745855405,1.0418761051532943,0.6029934021153985,0.3308804590341094,0.40661828755578694,-0.4862495826018965,1.1480105006701153,0.4197323028056874,0.3509691709117614,0.4207021179212675,-0.4944633874706431,1.1964017292941658,0.40819098264068654,Secondary Vocational
